2.475688558161,0.383557382250296,58.9225592185592,2.45958756597733,0.935336116639267,58.539347985348,1.42646173314874,0.313125746300944,58.7922673992674,1.42032521415592,-0.103926235182141,58.539347985348,0.313329843384962,0.522216405641603,58.8305885225885,0.313248204551355,0.313248204551355,58.8152600732601,0.382709245478931,0.452292744656918,58.7922673992674,0.38305847826714,0.800940454558564,58.845916971917,-0.661646462461423,0.591999466412852,58.845916971917,-0.660612370569063,0.799688659109919,58.7539462759463,-1.3584701912261,0.940479363156529,58.8612454212454,-1.35387120359955,0.381861108707566,58.6619755799756,-1.91329677540307,0.521808211473566,58.7846031746032
-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0
-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0
-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0
-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0
-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0
-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0
-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0
-0,-0,0,2.47343441925528,0.174185522482766,58.8689096459096,-0,-0,0,1.42850723947968,0.383258039860402,58.8765738705739,-0,-0,0,0.312554274465692,0.451467285339333,58.6849682539683,0.383208149462087,0.94060182140694,58.8689096459096,0.381761327910935,0.312350177381674,58.6466471306471,-0.662508205705056,0.801983617432436,58.9225592185592,-0.662508205705056,0.523032793977676,58.9225592185592,-0,-0,0,-1.35634758155231,0.66078471921779,58.7692747252747,-1.91379567938623,0.521944276196245,58.7999316239316
-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0
-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0
-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0
2.47504451847365,0.244018473652331,58.9072307692308,-0,-0,0,1.42887914972167,0.313656398719391,58.8919023199023,-0,-0,0,0.313166565717747,0.452351706036746,58.7999316239316,-0,-0,0,0.457068616422947,0.808659859825214,59.4130695970696,-0,-0,0,-0.593233119898474,0.732817383403997,58.9685445665446,-0,-0,0,-1.29199350321594,0.942806069914338,59.0068656898657,-1.28645566900291,0.382459793487353,58.7539462759463,-1.9152923913357,0.522352470364281,58.845916971917
-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0
-0,-0,0,2.39812713074327,0.312799190966514,58.7309536019536,-0,-0,0,1.35599381327334,0.243383504946497,58.7539462759463,-0,-0,0,0.242621542499495,0.45058286464192,58.5700048840049,0.38136220472441,0.658716535433071,58.5853333333333,0.381561766317672,0.867185832540164,58.6159902319902,-0.659061232730524,0.589686366127311,58.6159902319902,-0.658716535433071,0.797393700787401,58.5853333333333,-0,-0,0,-1.349272215973,0.657337746243258,58.4627057387057,-1.97278880764904,0.519154949381327,58.4856984126984
-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0
-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0
-0,-0,0,2.47504451847365,0.313738037552999,58.9072307692308,-0,-0,0,1.43073870093161,0.0348960658763808,58.9685445665446,0.312921649216925,0.312921649216925,58.7539462759463,0.312921649216925,0.521536082028208,58.7539462759463,0.38305847826714,0.870587450607136,58.845916971917,0.382360012690722,0.938520031149953,58.7386178266178,-0.662852903002509,0.802400882581985,58.9532161172161,-0.662852903002509,0.662852903002509,58.9532161172161,-1.35139482564679,0.381162643131147,58.5546764346764,-1.36023903262092,0.941703945660639,58.9378876678877,-1.91329677540307,0.521808211473566,58.7846031746032
-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0
-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0
-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0
-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0
-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0
-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0
-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,0
